,Supplier,Product Code,Product Name,Case Size,Ingredients,MissingName,MatchedName,Main,CO2perKG
565,"['lamb shoulder 0.0%', 'olive oil 33.3%', 'roasted garlic flakes 0.0%', 'rosemary 33.3%', 'sea salt 33.3%', 'black pepper 0.0%']",CA664,SLOW COOKED PULLED LAMB SHOULDER 524G,,"lamb shoulder, olive oil, roasted garlic flakes, rosemary, sea salt, black pepper","['lamb shoulder', 'roasted garlic flakes', 'black pepper']","['olive oil', 'rosemary->rosemary, dried', 'sea salt->salt']","['olive oil', 'rosemary, dried', 'salt']",1.4866666666666666
566,"['beef brisket 0.0%', 'teriyaki sauce 0.0%']",CA666,SLOW COOKED PULLED BEEF 580G,,"beef brisket, teriyaki sauce (soy sauce, caramelised sugar, spirit vinegar, cornstarch , sea salt, black pepper , garlic powder)","['beef brisket', 'teriyaki sauce']",,,
567,"['pork 97.6%', 'salt 2.4%', 'black pepper 0.0%', 'juniper berry 0.0%', 'red wine 0.0%', 'cyclamic acid and its sodium and calcium salts 0.0%', 'bay leaf 0.0%']",CA668,HAM KING PETER WHL 2KG TEMPUS,,"pork (96.6%), salt (2.4%), black pepper (0.16%), juniper berry (0.5%), red wine (0.5%), cyclamic acid and its sodium and calcium salts (0.25%), bay leaf (0.2%)","['black pepper', 'juniper berry', 'red wine', 'cyclamic acid and its sodium and calcium salts', 'bay leaf']","['salt', 'pork->pulled pork']","['pulled pork', 'salt']",3.5985454545454543
568,"['goose fat 0.0%', 'goose liver 0.0%', 'water 25.0%', 'sugar 25.0%', 'white port 0.0%', 'armagnac 0.0%', 'sodium ascorbate 0.0%', 'salt 25.0%', 'pepper 25.0%', 'sodium nitrate 0.0%']",CA670,GOOSE FOIE ROYALE 400G,,"goose fat, goose liver(30%), water, sugar, white port, armagnac, sodium ascorbate, salt, pepper, sodium nitrate","['goose fat', 'goose liver', 'white port', 'armagnac', 'sodium ascorbate', 'sodium nitrate']","['water', 'salt', 'sugar->sugar, white', 'pepper->pepperoni']","['water', 'sugar, white', 'salt', 'pepperoni']",1.8451
569,"['beef silverside 0.0%', 'curing salt 50.0%', 'muscovado sugar 0.0%', 'port partially dealcoholised 0.0%', 'black pepper 0.0%', 'dried rosemary 0.0%', 'dried thyme 0.0%', 'sodium ascorbate 0.0%', 'juniper berries 50.0%', 'bacterial culture. 0.0%', 'salt 100.0%', 'sodium nitrite 0.0%']",CA674,DORSET AIR DRIED BEEF SLICED 80G CAPREOL,,"beef silverside (93.80%), curing salt (salt, sodium nitrite),
muscovado sugar, port partially dealcoholised, black pepper,dried rosemary, dried thyme, sodium ascorbate, juniper berries, bacterial culture.","['beef silverside', 'curing salt', 'muscovado sugar', 'port partially dealcoholised', 'black pepper', 'dried rosemary', 'dried thyme', 'sodium ascorbate', 'bacterial culture.', 'sodium nitrite']","['juniper berries', 'salt']","['juniper berries', 'salt']",0.39095
570,"['pork 95.2%', 'curing salt 1.2%', 'white pepper 0.0%', 'juniper berries 1.2%', 'fennel seed 1.2%', 'dextrose monohydrate 0.0%', 'sodium ascorbate 0.0%', 'mace blades 0.0%', 'b-lc-78 culture 0.0%', 'cloves 1.2%', 'salt 100.0%', 'sodium nitrite 0.0%']",CA676,DORSET AIR DRIED PORK LOIN SLICED 80G,,"pork (95.24%), curing salt (salt, sodium nitrite), white pepper, juniper berries, fennel seed, dextrose monohydrate, sodium ascorbate, mace blades, b-lc-78 culture, cloves","['curing salt', 'white pepper', 'dextrose monohydrate', 'sodium ascorbate', 'mace blades', 'b-lc-78 culture', 'sodium nitrite']","['juniper berries', 'cloves', 'pork->pulled pork', 'fennel seed->fennel seeds', 'salt']","['pulled pork', 'juniper berries', 'fennel seeds', 'cloves', 'salt']",3.5294983199999996
571,"['curing salt 50.0%', 'muscovado sugar 0.0%', 'garlic puree 0.0%', 'black pepper 0.0%', 'coriander seeds 0.0%', 'allspice berries 0.0%', 'bay leaves 0.0%', 'chilli flakes 0.0%', 'cloves 50.0%', 'ginger ground 0.0%', 'yellow mustard seed 0.0%', 'salt 100.0%', 'sodium nitrite 0.0%']",CA678,PASTRAMI BEECH SMOKED SLICED 100G,,"curing salt (salt, sodium nitrite), muscovado sugar, garlic puree, black pepper,coriander seeds, allspice berries, bay leaves, chilli flakes, cloves, ginger ground, yellow mustard seed","['curing salt', 'muscovado sugar', 'garlic puree', 'black pepper', 'coriander seeds', 'allspice berries', 'bay leaves', 'chilli flakes', 'ginger ground', 'yellow mustard seed', 'sodium nitrite']","['cloves', 'salt']","['cloves', 'salt']",0.2923
572,"['pork 96.8%', 'pork fat 0.0%', 'kashmiri chilli 0.0%', 'curing salt 0.0%', 'black pepper 0.0%', 'cayenne pepper 0.0%', 'fennel seed 2.5%', 'chilli flakes 0.0%', 'ascorbic acid 0.0%', 'dextrose 0.8%', 'bacterial culture 0.0%']",CA680,NDUJA WHL 100G CAPREOLUS,,"pork (38.38%), pork fat	(38.38%), kashmiri chilli (14.74%), curing salt (2.96%), black pepper (1.98%), cayenne pepper (1.47%), fennel seed (0.98%), chilli flakes (0.49%), ascorbic acid (0.30%), dextrose (0.30%), bacterial culture (0.02%)","['pork fat', 'kashmiri chilli', 'curing salt', 'black pepper', 'cayenne pepper', 'chilli flakes', 'ascorbic acid', 'bacterial culture']","['dextrose', 'pork->pulled pork', 'fennel seed->fennel seeds']","['pulled pork', 'fennel seeds', 'dextrose']",3.622597932425618
573,"['pork 63.6%', 'venison 0.0%', 'pork fat 0.0%', 'curing salt 0.0%', 'de-alcoholised port 0.0%', 'paprika 0.8%', 'garlic 0.8%', 'mustard 0.4%', 'antioxidant (ascorbic acid) 0.0%', 'dextrose 17.2%', 'cayenne pepper 0.0%', 'start anise 0.0%', 'fennel 17.2%', 'bactarial culture. 0.0%']",CA682,PORK & VENISON PEPPERONI SLICED 80G CAPR,,"pork (63.59%), venison (17.14%), pork fat (12.94%), curing salt (2.14%), de-alcoholised port (1.07%), paprika (0.76%), garlic (0.76%), mustard (0.41%), antioxidant (ascorbic acid) (0.31%), dextrose, cayenne pepper, start anise, fennel, bactarial culture.","['venison', 'pork fat', 'curing salt', 'de-alcoholised port', 'antioxidant (ascorbic acid)', 'cayenne pepper', 'start anise', 'bactarial culture.']","['paprika', 'dextrose', 'pork->pulled pork', 'garlic->garlic, raw', 'mustard->mustard seeds', 'fennel->fennel seeds']","['pulled pork', 'paprika', 'garlic, raw', 'mustard seeds', 'dextrose', 'fennel seeds']",3.371943799999999
574,"['pork meat 0.0%', 'salt 100.0%', 'preservatives (e252) 0.0%', 'antioxidant (e301). 0.0%']",CA684,PROSCIUTTO HAM SLICED 100G,,"pork meat, salt, preservatives (e252), antioxidant (e301).","['pork meat', 'preservatives (e252)', 'antioxidant (e301).']",['salt'],['salt'],0.32
575,"['pork meat 0.0%', 'salt 33.3%', 'dextrose 33.3%', 'spices 33.3%', 'natural flavourings; 0.0%', 'antioxidant 0.0%', 'e301; preservative 0.0%', 'e250 0.0%', 'e252. 0.0%']",CA686,COPPA SLICED 100G,,"pork meat, salt, dextrose, spices, natural flavourings;
antioxidant: e301; preservative: e250, e252.","['pork meat', 'natural flavourings;', 'antioxidant', 'e301; preservative', 'e250', 'e252.']","['salt', 'dextrose', 'spices']","['salt', 'dextrose', 'spices']",1.9085
576,"['pork protein 0.0%', 'salt 88.3%', 'black pepper 0.0%', 'cinnamon 5.8%', 'juniper berries 2.9%', 'cloves 2.9%', 'red wine 0.0%', 'sodium nitrite 0.0%']",CA688,COPPA SPICED SLICED 75G TEMPUS,,"pork protein (96.6%), salt (2.42%), black pepper (0.16%), cinnamon (0.16%), juniper berries (0.08%), cloves (0.08%), red wine (0.25%), sodium nitrite (0.25%)","['pork protein', 'black pepper', 'red wine', 'sodium nitrite']","['salt', 'cinnamon', 'juniper berries', 'cloves']","['salt', 'cinnamon', 'juniper berries', 'cloves']",0.3413576642335767
577,"['duck fat 0.0%', 'duck liver 0.0%', 'water 33.3%', 'sugar 33.3%', 'white port 0.0%', 'armagnac 0.0%', 'salt 33.3%', 'antioxidant 0.0%', 'antioxidant (sodium ascorbate) 0.0%', 'preservative (sodium nitrite). 0.0%']",CA690,DUCK FOIE ROYALE 65G,,"duck fat, duck liver (30%), water, sugar, white port, armagnac, salt, antioxidant, antioxidant (sodium ascorbate), preservative (sodium nitrite).","['duck fat', 'duck liver', 'white port', 'armagnac', 'antioxidant', 'antioxidant (sodium ascorbate)', 'preservative (sodium nitrite).']","['water', 'salt', 'sugar->sugar, white']","['water', 'sugar, white', 'salt']",0.7734666666666666
578,"['pork 82.1%', 'pork fat 0.0%', 'port partially dealcoholised 0.0%', 'curing salt 6.0%', 'fennel seed 6.0%', 'white pepper 0.0%', 'dextrose monohydrate 0.0%', 'ascorbic acid 0.0%', 'star anise 6.0%', 'bacterial fermentation culture 0.0%', 'salt 100.0%', 'sodium nitrite 0.0%']",CA692,SALAMI RED POST SLICED 100G CAPREOLUS,,"pork (82.07%),pork fat (10.37%), port partially dealcoholised, curing salt (salt, sodium nitrite), fennel seed, white pepper, dextrose monohydrate, ascorbic acid, star anise, bacterial fermentation culture","['pork fat', 'port partially dealcoholised', 'curing salt', 'white pepper', 'dextrose monohydrate', 'ascorbic acid', 'bacterial fermentation culture', 'sodium nitrite']","['star anise', 'pork->pulled pork', 'fennel seed->fennel seeds', 'salt']","['pulled pork', 'fennel seeds', 'star anise', 'salt']",3.1388606466666666
579,"['pork 60.0%', 'beef heart 0.0%', 'spices 34.0%', 'garlic 3.0%', 'salt 2.5%', 'dextrose 0.5%', 'preservatives 0.0%', 'black pepper 0.0%', 'white pepper 0.0%', 'hungarian paprika 0.0%', 'chilli powder 0.0%', 'anise seed 0.0%']",CA694,SALAMI PEPPERONI SLICED 500G COBBLE LANE,,"pork (60%), beef heart (34%%), spices (black pepper, white pepper, hungarian paprika, chilli powder, anise seed), garlic (3%), salt (2.5%), dextrose (0.5%), preservatives (sodium nitrite, potassium nitrate)","['beef heart', 'preservatives', 'black pepper', 'white pepper', 'hungarian paprika', 'chilli powder', 'anise seed']","['spices', 'salt', 'dextrose', 'pork->pulled pork', 'garlic->garlic, raw']","['pulled pork', 'spices', 'garlic, raw', 'salt', 'dextrose']",2.4991030000000003
580,"['sugar 50.0%', 'cocoa beans 0.0%', 'cocoa butter 50.0%', 'emulsifier (soya lecithin) 0.0%', 'natural vanilla extract 0.0%']",CH006,VAL SOLSTIS DARK 55% NOIR C/45 6409,,"sugar, cocoa beans, cocoa butter, emulsifier (soya lecithin), natural vanilla extract","['cocoa beans', 'emulsifier (soya lecithin)', 'natural vanilla extract']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
581,"['sugar 50.0%', 'cocoa butter 50.0%', 'whole milk powder 0.0%', 'emulsifier (soya lecithin) 0.0%', 'natural vanilla extract 0.0%']",CH017,VAL IVOIRE BEANS 35% (4660) 3KG,,"sugar, cocoa butter, whole milk powder, emulsifier (soya lecithin), natural vanilla extract,","['whole milk powder', 'emulsifier (soya lecithin)', 'natural vanilla extract']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
582,"['cocoa beans 0.0%', 'sugar 50.0%', 'cocoa butter 50.0%', 'emulsifier (sunflower lecithin) 0.0%', 'natural vanilla extract 0.0%']",CH023,VAL MANJARI BEANS 64% (4655) 3KG,,"cocoa beans, sugar, cocoa butter, emulsifier (sunflower lecithin), natural vanilla extract","['cocoa beans', 'emulsifier (sunflower lecithin)', 'natural vanilla extract']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
583,"['sugar 50.0%', 'cocoa beans 0.0%', 'cocoa butter 50.0%', 'emulsifier 0.0%', 'soy lecithin 0.0%', 'natural vanilla extract 0.0%']",CH065,VAL EQUATORIAL NOIRE BEANS 55%(4661) 3KG,,"sugar, cocoa beans, cocoa butter, emulsifier: soy lecithin, natural vanilla extract","['cocoa beans', 'emulsifier', 'soy lecithin', 'natural vanilla extract']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
584,"['sugar 59.0%', 'cocoa beans 0.0%', 'raspberry puree 27.5%', 'glucose syrup 0.0%', 'cocoa butter 13.5%', 'concentrated butter [milk] 0.0%', 'invert sugar 0.0%', 'hazelnuts 0.0%', 'stabiliser 0.0%', 'd-sorbitol 0.0%', 'emulsifier [soya lecithin] 0.0%', 'whole milk powder 0.0%', 'natural raspberry flavour 0.0%', 'natural vanilla extract 0.0%', 'colour [e120] 0.0%', 'raspberry pulp 0.0%', 'sugar 100.0%']",CH114,VALRHONA COEUR FRAMBOISE (10757) 2KG BON,,"sugar (30.5%), cocoa beans (30.2%), raspberry puree [raspberry pulp, sugar] (14.2%), glucose syrup (7.5%), cocoa butter (7%), concentrated butter [milk] (4.7%), invert sugar (3.6%), hazelnuts (1.4%), stabiliser: d-sorbitol (0.36%), emulsifier [soya lecithin] (0.24%), whole milk powder (0.23%), natural raspberry flavour (0.08%),natural vanilla extract (0.01%), colour [e120] (0.003%),","['cocoa beans', 'raspberry puree', 'glucose syrup', 'concentrated butter [milk]', 'invert sugar', 'hazelnuts', 'stabiliser', 'd-sorbitol', 'emulsifier [soya lecithin]', 'whole milk powder', 'natural raspberry flavour', 'natural vanilla extract', 'colour [e120]', 'raspberry pulp']","['cocoa butter', 'sugar->sugar, white', 'sugar->sugar, white']","['sugar, white', 'cocoa butter', 'sugar, white']",1.8900444874274664
585,"['sugar 61.8%', 'cocoa beans 0.0%', 'cocoa butter 20.2%', 'water 18.0%', 'glucose syrup 0.0%', 'whole milk powder 0.0%', 'invert sugar 0.0%', 'concentrated butter [milk] 0.0%', 'whole condensed milk 0.0%', 'grand marnier extract  vol. 0.0%', 'emulsifier [soya lecithin] 0.0%', 'stabilizer [d-sorbitol] 0.0%', 'natural vanilla extract 0.0%']",CH116,VAL COEUR WHITE HEART 2KG BON BON,,"sugar (32.2%), cocoa beans (17.9%), cocoa butter (10.5%), water (9.4%), glucose syrup (7.9%), whole milk powder (6.4%), invert sugar (3.9%), concentrated butter [milk] (3.9%), whole condensed milk (3.9%), grand marnier� extract 50% vol. (3.4%), 
emulsifier [soya lecithin] (0.31%), stabilizer [d-sorbitol] (0.27%), natural vanilla extract (0.005%) ","['cocoa beans', 'glucose syrup', 'whole milk powder', 'invert sugar', 'concentrated butter [milk]', 'whole condensed milk', 'grand marnier extract  vol.', 'emulsifier [soya lecithin]', 'stabilizer [d-sorbitol]', 'natural vanilla extract']","['cocoa butter', 'water', 'sugar->sugar, white']","['sugar, white', 'cocoa butter', 'water']",1.4755606525911709
586,['cocoa beans 0.0%'],CH145,VAL GRUE / COCOA NIBS (3285) 1KG,,cocoa beans,['cocoa beans'],,,
587,"['sugar 50.0%', 'cocoa 50.0%', 'whole milk powder 0.0%', 'emulsifier (soya lecithin) 0.0%', 'natural vanilla extract 0.0%', 'cocoa beans 0.0%', 'cocoa butter 100.0%']",CH157,VAL PEARLS DARK 55% 4KG (4341),,"sugar, cocoa (cocoa beans, cocoa butter), whole milk powder, emulsifier (soya lecithin), natural vanilla extract","['whole milk powder', 'emulsifier (soya lecithin)', 'natural vanilla extract', 'cocoa beans']","['sugar->sugar, white', 'cocoa->cocoa paste', 'cocoa butter']","['sugar, white', 'cocoa paste', 'cocoa butter']",1.3888
588,['cocoa butter 100.0%'],CH185,VAL BEURRE DE COCOA (0160) 3KG,,cocoa butter,,['cocoa butter'],['cocoa butter'],1.1879
589,"['cocoa powder 100.0%', 'acidity regulator 0.0%', 'potassium carbonate 0.0%']",CH195,VAL COCOA POWDER (0159) 3KG,,"cocoa powder, acidity regulator: potassium carbonate (e501)","['acidity regulator', 'potassium carbonate']","['cocoa powder->cocoa, instant, without milk, powder']","['cocoa, instant, without milk, powder']",4.98
590,"['hazelnuts from italy 0.0%', 'sugar 100.0%', 'natural vanilla extract 0.0%']",CH209,VAL PRALINE HAZELNUT 60% (2258) 5KG,,"hazelnuts from italy 60%, sugar, natural vanilla extract","['hazelnuts from italy', 'natural vanilla extract']","['sugar->sugar, white']","['sugar, white']",2.0
591,"['cocoa beans from ghana 0.0%', 'sugar 50.0%', 'cocoa butter 50.0%', 'emulsifier 0.0%', 'sunflower lecithin 0.0%', 'natural vanilla extract 0.0%']",CH212,VAL NYANGBO 68% (Ghana) BEANS 3KG(6085),,"cocoa beans from ghana, sugar, cocoa butter, emulsifier: sunflower lecithin, natural vanilla extract","['cocoa beans from ghana', 'emulsifier', 'sunflower lecithin', 'natural vanilla extract']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
592,"['sugar 50.0%', 'cocoa butter 50.0%', 'whole milk powder 0.0%', 'emulsifier (soya lecithin) 0.0%', 'natural vanilla extract. 0.0%']",CH221,VAL BOULES CREUSES IVOIRE (1734) C/504,,"sugar, cocoa butter, whole milk powder, emulsifier (soya lecithin), natural vanilla extract.","['whole milk powder', 'emulsifier (soya lecithin)', 'natural vanilla extract.']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
593,"['sugar 50.0%', 'cocoa beans 0.0%', 'cocoa butter 50.0%', 'emulsifier (soya lecithin) 0.0%', 'natural vanilla extract. 0.0%']",CH225,VAL BOULES CREUSES NOIRE (1732) C/504,,"sugar, cocoa beans, cocoa butter, emulsifier (soya lecithin), natural vanilla extract.","['cocoa beans', 'emulsifier (soya lecithin)', 'natural vanilla extract.']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
594,"['powdered candied orange zests 58.0%', 'cocoa beans 0.0%', 'sugar 21.0%', 'cocoa butter 21.0%', 'concentrated butter (milk) 0.0%', 'emulsifier (sunflower lecithin) 0.0%', 'natural vanilla extract. 0.0%', 'orange peel 0.0%', 'sugar 50.0%', 'glucose syrup 0.0%', 'dextrose 50.0%']",CH245,VALRHONA ORANGETTE (33177) 2KG BON BON,,"powdered candied orange zests (orange peel, sugar, glucose syrup, dextrose) 58%, cocoa beans, sugar, cocoa butter, concentrated butter (milk), emulsifier (sunflower lecithin), natural vanilla extract.","['powdered candied orange zests', 'cocoa beans', 'concentrated butter (milk)', 'emulsifier (sunflower lecithin)', 'natural vanilla extract.', 'orange peel', 'glucose syrup']","['cocoa butter', 'sugar->sugar, white', 'dextrose', 'sugar->sugar, white']","['sugar, white', 'cocoa butter', 'sugar, white', 'dextrose']",2.629917
595,"['cocoa beans 0.0%', 'sugar 50.0%', 'cocoa butter 50.0%', 'emulsifier (sunflower lecithin) 0.0%', 'natural vanilla extract. 0.0%']",CH251,VAL CARAIBE BEANS 66% (4654) 3KG,,"cocoa beans, sugar, cocoa butter, emulsifier (sunflower lecithin), natural vanilla extract.","['cocoa beans', 'emulsifier (sunflower lecithin)', 'natural vanilla extract.']","['cocoa butter', 'sugar->sugar, white']","['sugar, white', 'cocoa butter']",1.59395
596,"['sugar 33.3%', 'cocoa butter 33.3%', 'caramel 33.3%', 'whole milk powder 0.0%', 'cocoa beans 0.0%', 'emulsifier (sunflower lecithin). 0.0%', 'skimmed milk 0.0%', 'whey 33.3%', 'sugar 33.3%', 'butter 33.3%', 'flavoring 0.0%']",CH263,VAL CARAMELIA BEANS (7098) 3KG,,"sugar, cocoa butter, caramel (skimmed milk, whey, sugar, butter, flavoring), whole milk powder, cocoa beans, emulsifier (sunflower lecithin).","['caramel', 'whole milk powder', 'cocoa beans', 'emulsifier (sunflower lecithin).', 'skimmed milk', 'flavoring']","['cocoa butter', 'sugar->sugar, white', 'whey->whey powder', 'sugar->sugar, white', 'butter->butternut']","['sugar, white', 'cocoa butter', 'whey powder', 'sugar, white', 'butternut']",1.5792
597,"['cocoa beans 0.0%', 'sugar 48.1%', 'water 48.1%', 'glucose syrup 0.0%', 'concentrated butter (milk) 0.0%', 'whole condensed milk 0.0%', 'invert sugar 0.0%', 'cocoa butter 3.7%', 'stabilizer 0.0%', 'd-sorbitol 0.0%', 'emulsifier (soya lecithin) 0.0%', 'natural mint flavouring 0.0%', 'natural vanilla extract 0.0%']",CH315,VAL MENTHE VIVE NOIR (0496) 2KG BON BON,,"cocoa beans (33.2%), sugar, water, glucose syrup,concentrated butter (milk), whole condensed milk, invert sugar, cocoa butter (3.7%), stabilizer: d-sorbitol,emulsifier (soya lecithin), natural mint flavouring, natural vanilla extract, ","['cocoa beans', 'glucose syrup', 'concentrated butter (milk)', 'whole condensed milk', 'invert sugar', 'stabilizer', 'd-sorbitol', 'emulsifier (soya lecithin)', 'natural mint flavouring', 'natural vanilla extract']","['water', 'cocoa butter', 'sugar->sugar, white']","['sugar, white', 'water', 'cocoa butter']",1.0071449
